0.11698,1.2996,0.40085,-0.73712,-0.1469,-1.7567,-0.26156,0.40226,-0.45637,-0.25703,0.035707,-0.34558,0.1589,0.43838,0.4325,0.26589,0.91952,0.88281,-897.94,1381,-1566.7,0
0.18692,1.2267,0.053939,-0.95671,-0.18523,-1.4681,-0.21823,0.47157,-0.37941,-0.094075,0.4633,-0.088634,0.23198,0.44069,0.41586,0.48179,0.90842,0.87633,-749.18,1618.9,-1302.5,0
0.6111,0,0.64657,-0.52997,-2.1955,-0.81175,0.11641,-0.89456,-0.031591,0.08817,-0.95364,0,0.16551,0.43181,0.17625,0.22745,0.39052,0.15972,399.65,-3071,-108.45,0
0.21524,2.2176,0.38999,-0.80755,0,-0.59887,-0.2902,0.77192,-0.072824,-0.29512,0.85001,-0.032361,0.17217,0.35978,0.14596,0.21975,0.27965,0.12989,-996.26,2650,-250,0
0.055944,2.2308,0.38913,-0.89751,0,-0.61437,-0.29473,0.77042,-0.076294,-0.31221,0.82889,-0.024672,0.17937,0.37886,0.16233,0.25195,0.33605,0.17217,-1011.8,2644.8,-261.92,0
0.31082,3.9754,0.59957,-2.5991,-0.87466,-2.4959,-0.14978,0.79418,-0.092187,-0.15914,0.93314,-0.058851,0.23089,0.77889,0.25478,0.18065,0.80292,0.093883,-514.21,2726.4,-316.48,0
0.43215,3.9754,0.66097,-2.1585,-0.81351,-2.8876,-0.084872,0.80245,-0.094192,-0.099567,0.94144,-0.070324,0.18232,0.75845,0.24897,0.114,0.74826,0.10084,-291.37,2754.8,-323.36,0
0.46096,3.9754,0.50021,-1.8844,-0.77396,-2.6015,-0.017199,0.8022,-0.099172,0,0.94595,-0.038832,0.18675,0.82174,0.31456,0.052,0.87018,0.086209,-59.045,2754,-340.46,0
1.3307,0.79752,4.0378,-2.1597,-4.0241,-3.8828,0.010508,-0.89216,-0.11,-0.003868,-1.0279,-0.072034,0.28899,0.85642,0.37339,0.13412,0.98178,0.21348,36.075,-3062.8,-377.65,0
2.4448,3.9754,2.5871,-1.7562,-0.84219,-2.5203,0.063989,0.77565,-0.12373,0.037757,0.66569,0,0.32321,0.99994,0.48979,0.24462,1.306,0.53035,219.67,2662.8,-424.77,0
2.3446,3.9754,2.764,-2.2383,-0.90884,-3.1466,0.034188,0.78027,-0.12698,0.012734,0.67399,0,0.33138,1.0013,0.51817,0.21914,1.3158,0.52748,117.37,2678.7,-435.91,0
0.28409,1.3526,0.1677,-1.3599,-0.55094,-1.2411,-0.28097,0.23539,-0.50197,-0.33637,0,-0.66479,0.2235,0.48515,0.44109,0.2799,0.95489,0.94032,-964.58,808.11,-1723.2,0
0.12259,1.0977,0.38413,-1.2989,-0.61832,-1.2368,-0.27704,0.29187,-0.45703,-0.2563,0,-0.3717,0.19755,0.50583,0.4357,0.12274,1.0758,0.94541,-951.09,1002,-1569,0
0.077184,1.1601,0.20322,-1.0468,-0.55045,-1.1876,-0.27745,0.25094,-0.48782,-0.26985,0,-0.51379,0.18733,0.50387,0.43823,0.064267,1.0538,0.94113,-952.48,861.49,-1674.7,0
1.3514,0.9036,0.060897,-3.3296,-1.2079,-3.2431,-0.64134,-0.25567,-0.38032,-0.88116,-0.19915,-0.47766,0.42677,0.31767,0.26189,0.8237,0.014526,0.34615,-2201.7,-877.7,-1305.6,1
3.9551,1.0249,0.29087,-0.93572,-1.0536,-3.9617,0.52658,0.15361,-0.4687,0.73341,0.063171,-0.62145,0.39764,0.32559,0.33996,0.7487,0.021482,0.53276,1807.8,527.35,-1609,1
0.81251,0.88809,0.48471,-4.0266,-2.1814,-3.549,-0.61734,-0.33935,-0.34102,-0.88055,-0.29875,-0.43591,0.44472,0.33297,0.26583,0.88653,0.016875,0.33263,-2119.3,-1165,-1170.7,1
3.9551,0.97464,0.051742,-0.9273,-0.98184,-3.9617,0.55537,0.13804,-0.46185,0.76771,0.053651,-0.59582,0.39667,0.313,0.31977,0.75351,0.019164,0.44734,1906.6,473.88,-1585.5,1
3.9551,1.0198,0.11009,-1.0918,-1.088,-3.9617,0.40042,0.093687,-0.55279,0.57631,-0.05743,-0.7849,0.33793,0.3952,0.40702,0.56605,0.065731,0.77176,1374.6,321.63,-1897.7,1
3.9551,1.5894,0.17906,-1.6132,-1.4158,-3.9617,0.57804,0.22439,-0.35129,0.84413,0.14923,-0.45361,0.46093,0.32461,0.2771,0.8512,0.019774,0.32857,1984.4,770.32,-1206,1
1.9967,2.0886,4.0378,-0.63092,-1.0874,-0.37817,0.26533,0.084475,0.65282,0.35842,-0.086482,0.93281,0.18731,0.39691,0.45306,0.3026,0.089412,0.8956,910.89,290,2241.1,1
1.0865,0.95962,3.6948,-2.1213,-2.9802,-0.20606,-0.14636,-0.19825,0.68961,-0.28328,-0.072077,0.9626,0.2664,0.35646,0.45405,0.28498,0.012604,0.94174,-502.45,-680.6,2367.4,1
0.37332,0.67484,2.4641,-2.0162,-2.1285,-0.19971,-0.21563,-0.18188,0.66532,-0.33735,-0.014341,0.94478,0.20748,0.39324,0.44382,0.33955,0.0095513,0.90149,-740.27,-624.4,2284.1,1
0.91309,1.9867,4.0378,-0.3708,-0.60148,-0.30201,0.15892,0.093273,0.71109,0.26041,-0.039486,0.96772,0.19326,0.34208,0.45239,0.2626,0.042294,0.93026,545.56,320.2,2441.2,1
3.9551,1.0728,0.16307,-0.20821,-1.9267,-2.9879,0.41144,0.051893,-0.60306,0.56227,-0.06988,-0.80321,0.29843,0.35259,0.3649,0.56533,0.075007,0.65339,1412.5,178.15,-2070.3,1
1.7252,2.0305,0.22166,-0.10408,-1.886,-1.9899,0.38468,0.07384,-0.59818,0.51455,-0.071102,-0.83507,0.23413,0.38963,0.3909,0.44081,0.077937,0.82983,1320.6,253.49,-2053.6,1
2.0028,2.5737,4.0378,-1.2956,-1.6151,-1.9243,0.18106,0.1025,0.68995,0.27383,-0.046932,0.9637,0.18206,0.37909,0.47077,0.27676,0.049862,0.93066,621.57,351.87,2368.6,1
0.2449,1.2069,0.075788,-0.91948,-1.3309,-3.9617,-0.33618,0.028164,-0.66324,-0.4333,-0.13982,-0.89891,0.17132,0.39374,0.43338,0.2362,0.14556,0.6847,-1154.1,96.686,-2276.9,1
0.18241,0.975,0.044905,-1.3372,-1.725,-3.5596,-0.27326,0.029475,-0.69666,-0.33491,-0.10845,-0.93541,0.14284,0.38809,0.43149,0.17663,0.12969,0.64936,-938.11,101.19,-2391.6,1
0.43166,0.97269,0.21397,-4.0444,-1.4231,-3.9617,-0.35599,0.010622,-0.64265,-0.4787,-0.12933,-0.87987,0.2725,0.40223,0.43014,0.41588,0.13287,0.77661,-1222.1,36.465,-2206.2,1
0.29886,1.401,0.31089,-2.6482,-1.5543,-3.9617,-0.30016,0.045822,-0.65903,-0.4267,-0.09527,-0.90733,0.22617,0.40169,0.45092,0.43061,0.099298,0.70493,-1030.4,157.31,-2262.5,1
0.92823,1.8356,0.51022,-1.8041,-1.9613,-3.9617,-0.26131,0.032352,-0.69565,-0.33747,-0.10089,-0.94078,0.16569,0.3955,0.45959,0.22457,0.10467,0.82282,-897.08,111.06,-2388.2,1
0.61891,1.3222,0.26304,-2.9101,-2.3396,-3.9617,-0.2545,0.022793,-0.71184,-0.31318,-0.089533,-0.94773,0.17621,0.37939,0.45727,0.17556,0.094539,0.78443,-873.7,78.248,-2443.7,1
0,1.6431,0.1262,-0.86358,0,-0.5808,-0.34597,0.7524,-0.059973,-0.38911,0.86966,-0.025282,0.14232,0.30004,0.07648,0.053252,0.034789,0.12916,-1187.7,2583,-205.89,0
0,1.0543,0.2833,-0.58905,0,-0.21509,-0.33775,0.7595,-0.0093412,-0.38032,0.88053,0.00084019,0.14243,0.30097,0.044064,0.02896,0.035065,0.017943,-1159.5,2607.4,-32.068,0
0,2.0222,0.12938,-0.94756,0,-0.5166,-0.35022,0.75562,-0.0026065,-0.39314,0.87442,-0.00013692,0.14506,0.30143,0.050453,0.038236,0.03662,0.044097,-1202.3,2594.1,-8.9481,0
0.45791,1.2536,0.44186,-0.51838,0,-0.39429,0.011588,0.80712,-0.083847,0.028358,0.93607,-0.10829,0.13656,0.32165,0.10312,0.056128,0.04727,0.099393,39.783,2770.8,-287.85,0
0.071692,1.6598,0.94111,-0.82134,0,-1.5549,-0.12226,0.80886,0.072452,-0.097247,0.94046,0.090924,0.098568,0.32225,0.081065,0.023986,0.026245,0.037993,-419.7,2776.8,248.73,0
0,1.2731,2.2974,-1.0961,0,-0.61352,-0.40976,0.72569,0.04481,-0.48957,0.82804,0.058942,0.17485,0.28838,0.09233,0.12381,0.027342,0.06944,-1406.7,2491.3,153.83,0
2.7881,0.56901,2.9063,-1.1996,-2.3017,-1.1454,-0.19826,-0.17738,0.10419,0,0,0.036971,0.67214,0.66379,0.31121,1.0885,1.4612,0.060042,-680.64,-608.94,357.69,0
1.1188,1.51,1.4422,-1.7631,-0.8118,-1.6543,-0.045281,0.39324,0.069706,-0.057088,0.83719,0.055526,0.49772,0.66702,0.23291,0.30098,0.94668,0.11314,-155.45,1350,239.3,0
2.2739,0.63639,1.8406,-1.5746,-3.4749,-1.17,0.057361,-0.52903,0.072429,0.17008,-0.97378,0.058821,0.57097,0.61968,0.25091,0.28277,1.0006,0.085584,196.92,-1816.2,248.65,0
0.91578,1.9043,1.3723,-2.4736,0,-1.5018,-0.48363,0.6773,0.016004,-0.52155,0.73795,0.024887,0.29358,0.31833,0.19946,0.29061,0.2199,0.17852,-1660.3,2325.2,54.94,0
0.13248,1.7549,0.64559,-1.0381,0,-0.56884,-0.30155,0.76683,0.028031,-0.34748,0.87149,0,0.15536,0.31926,0.15179,0.12417,0.078549,0.20715,-1035.2,2632.5,96.23,0
0.22635,2.1382,0.61556,-0.68316,-0.14837,-1.0294,-0.20856,0.79088,0.078254,-0.26802,0.90909,0.10777,0.13757,0.3275,0.13417,0.14578,0.036223,0.10076,-716,2715.1,268.65,0
1.7367,0,1.7017,-0.54535,-1.5388,-1.0626,0.36912,-0.5679,0.2768,0.37344,-0.74307,0,0.24039,0.34168,0.48862,0.36293,0.54335,1.0501,1267.2,-1949.6,950.26,0
0.27749,0,1.2899,-0.86626,-2.182,-1.1389,-0.13641,-0.56485,0.49238,-0.044637,-0.41496,0.65231,0.1783,0.34834,0.46206,0.23202,0.54762,0.94099,-468.3,-1939.1,1690.3,0
0.46474,0,1.4192,-0.51667,-1.9593,-1.0785,0.00040512,-0.69152,0.31616,0,-0.88614,0,0.10913,0.40223,0.44317,0.10632,0.68088,0.95181,1.3908,-2374,1085.4,0
2.4941,0.57524,2.9812,-2.2786,-3.2757,-1.7939,-0.39928,-0.8177,-0.031666,-0.42109,-0.89346,-0.079967,0.26629,0.46157,0.34674,0.25561,0.35097,0.16325,-1370.7,-2807.2,-108.71,0
1.4151,2.0311,3.2903,-1.7516,-3.6368,-1.9778,-0.21885,-0.89155,-0.014973,-0.22798,-0.98769,-0.058972,0.25645,0.51461,0.37175,0.28902,0.32204,0.14608,-751.32,-3060.7,-51.402,0
1.218,0.14593,3.8823,-1.3069,-3.8786,-1.9984,-0.089671,-0.90659,0.0076389,-0.040853,-1.0022,-0.037732,0.26726,0.524,0.40106,0.30114,0.35542,0.14202,-307.84,-3112.3,26.224,0
0.13871,0.9816,0,0,0,-0.16456,0.067666,0.81139,-0.093022,0.074621,0.93521,-0.10511,0.031408,0.31895,0.040444,0.032226,0.014405,0.03137,232.3,2785.5,-319.34,0
0.10563,0.96963,0,-0.065144,0,-0.19337,0.033461,0.80899,-0.1296,0.037513,0.93338,-0.14674,0.02519,0.31842,0.052765,0.037108,0.019348,0.023344,114.87,2777.3,-444.92,0
0.21268,0.98941,0,-0.038412,0,-0.18739,0.078334,0.8086,-0.10453,0.083409,0.93155,-0.1183,0.043903,0.31842,0.044143,0.052764,0.022734,0.028198,268.92,2775.9,-358.83,0
0.35916,1.3478,0.31711,-0.38362,0,-0.37402,0.0025984,0.81545,-0.048422,-0.0071634,0.94314,-0.065197,0.072291,0.32492,0.094533,0.033202,0.032348,0.081189,8.9202,2799.5,-166.23,0
0.26626,1.1173,0.379,-0.26314,0,-0.43433,0.088396,0.80849,-0.098469,0.10221,0.93301,-0.11,0.037302,0.3182,0.043535,0.01416,0.0078123,0.011718,303.46,2775.5,-338.04,0
0.14908,1.3631,0.20286,-0.28047,0,-0.42297,-0.091549,0.8106,-0.10652,-0.10262,0.9357,-0.11903,0.040095,0.31963,0.046951,0.016357,0.0078122,0.014649,-314.29,2782.8,-365.68,0
1.6941,2.1553,2.1228,-1.6554,-0.31633,-0.89464,-0.079208,0.69196,0.040569,-0.011802,0.74845,0,0.4473,0.33171,0.25468,0.6609,0.32735,0.16692,-271.92,2375.5,139.27,0
1.7091,2.3541,1.4571,-1.5002,-0.57108,-0.72594,-0.10665,0.68912,0.049798,-0.10909,0.75126,0,0.43301,0.34872,0.25107,0.58634,0.34642,0.22558,-366.12,2365.8,170.96,0
1.3444,2.5411,2.3383,-0.9583,-0.71329,-1.0974,-0.054476,0.66521,0.014224,0,0.70634,-0.023329,0.45787,0.35597,0.27518,0.66611,0.40019,0.098645,-187.01,2283.7,48.831,0
0.89136,2.2308,0.70821,-0.40424,0,-0.61059,0.028896,0.81247,-0.060146,0.0067526,0.93851,-0.073132,0.090716,0.33232,0.11386,0.051879,0.043639,0.11808,99.2,2789.2,-206.48,0
0.69264,1.7465,0.65878,-0.44025,0,-0.39124,0.0039867,0.81316,-0.068132,-0.0078962,0.93753,-0.099132,0.095697,0.33078,0.11873,0.067808,0.058225,0.12004,13.686,2791.6,-233.9,0
0.72316,0,0.87935,-1.33,-2.7865,-1.0747,-0.07424,-0.90208,-0.06029,-0.045492,-1.039,-0.081433,0.15967,0.37464,0.15482,0.12496,0.069486,0.12959,-254.87,-3096.8,-206.97,0
0,0.65531,2.3858,-1.7858,-1.1154,-0.30506,-0.25814,-0.71643,0.04067,-0.22481,-1.0124,-0.10572,0.17918,0.48935,0.30081,0.013549,0.62934,0.11537,-886.21,-2459.5,139.62,0
0,0.5756,1.7023,-1.6876,-1.1422,-0.19068,-0.26132,-0.66663,0.085653,-0.18416,-1.0221,-0.061536,0.2187,0.52652,0.30684,0.079219,1.0257,0.10461,-897.09,-2288.5,294.05,0
1.0624,1.2571,1.9174,-0.24141,-0.70255,-0.39941,0.20627,0.56786,0.10336,0.13968,0.93045,-0.095959,0.18441,0.51915,0.3754,0.034545,0.93436,0.16232,708.14,1949.4,354.83,0
1.1794,2.6379,1.0675,-1.201,-0.28643,-1.2978,0.053301,0.82804,-0.01003,0.039344,0.90115,-0.01271,0.23311,0.44831,0.24013,0.17468,0.43968,0.15695,182.98,2842.7,-34.433,0
1.1354,0.16912,2.0539,-2.4215,-2.5505,-1.5607,-0.06411,-0.9229,-0.00074118,-0.045003,-1.0301,-0.035047,0.36383,0.49178,0.32631,0.26375,0.46693,0.22192,-220.09,-3168.3,-2.5445,0
1.2355,0.2658,2.0426,-2.4626,-2.5251,-2.3886,-0.072589,-0.92135,0.003539,-0.044516,-1.0189,-0.019057,0.3576,0.48342,0.3283,0.27221,0.45836,0.22005,-249.2,-3163,12.149,0
1.6703,0.26202,1.4396,-2.5497,-4.0241,-1.5163,-0.039857,-0.86989,0.02294,-0.010215,-0.2686,0,0.46274,1.2114,0.31418,0.39729,1.1672,0.23656,-136.83,-2986.3,78.753,0
1.3843,3.9754,1.3599,-1.6524,-0.39519,-1.9277,-0.028209,0.79043,0.0026822,0,0.16595,0,0.34545,1.1802,0.28335,0.28985,0.99234,0.17068,-96.842,2713.5,9.2079,0
1.6282,3.9754,1.6706,-1.6403,-0.33428,-2.4634,-0.00092017,0.78573,0.0016124,0,0.1048,0,0.39079,1.2119,0.3206,0.35384,1.0126,0.20376,-3.1589,2697.4,5.5355,0
2.53,3.9754,4.0378,-2.0051,-0.57035,-2.1238,0.11225,0.84224,0.001687,0.083898,0.85709,0,0.44919,0.83234,0.37484,0.42458,1.1321,0.27505,385.34,2891.4,5.7915,0
2.51,0.60466,3.9521,-3.4168,-4.0241,-3.2238,-0.03941,-0.97182,0.032022,0,-0.95535,0,0.56257,0.888,0.55777,0.54441,1.1401,0.46083,-135.29,-3336.2,109.93,0
2.0864,0.68205,3.9305,-3.1945,-4.0241,-2.3829,-0.13966,-0.96382,0.027625,-0.16048,-0.94509,0,0.57271,0.90224,0.56697,0.541,1.0978,0.42506,-479.44,-3308.8,94.837,0
0.47939,0.97622,2.2418,-1.5246,-1.1727,-0.39294,-0.25692,-0.5214,0.18216,-0.17061,-0.99722,0,0.27612,0.6106,0.36367,0.15359,1.0276,0.44563,-882,-1790,625.37,0
0.50686,1.0696,1.2371,-1.4193,-2.4051,-0.77501,-0.2267,-0.50714,0.12554,-0.048056,-0.99636,-0.014784,0.33572,0.6453,0.31558,0.40285,1.0414,0.29522,-778.25,-1741,430.99,0
0.40225,1.102,1.4133,-1.8145,-1.3131,-0.39917,-0.2787,-0.47639,0.15057,-0.13289,-0.94802,0,0.31264,0.64504,0.31714,0.36553,1.0357,0.33553,-956.77,-1635.5,516.9,0
1.7123,1.9459,4.0378,-1.985,-1.7556,-0.2002,-0.093097,0.075239,0.67927,-0.14131,-0.069026,0.99043,0.20076,0.42235,0.51285,0.15047,0.078914,0.99617,-319.6,258.3,2331.9,1
2.9627,1.2918,4.0378,-2.4852,-2.1462,-0.53259,0.28373,-0.24894,0.56945,0.45547,-0.090755,0.88423,0.37111,0.43577,0.50274,0.4656,0.015015,0.89082,974.05,-854.6,1954.9,1
3.605,1.1425,4.0378,-3.9547,-2.7133,-1.1893,0.29796,-0.38577,0.51191,0.52175,-0.2802,0.81062,0.43627,0.42046,0.48593,0.5324,0.055388,0.82002,1022.9,-1324.3,1757.4,1
3.9551,3.6619,2.0215,-2.0305,-1.2105,-3.9617,0.26698,-0.17919,-0.63664,0.41934,-0.015928,-0.8911,0.31016,0.39689,0.45077,0.42129,0.0047611,0.78967,916.53,-615.15,-2185.6,1
3.9551,3.9754,1.2,-2.3417,-2.2577,-3.9617,0.2252,-0.23042,-0.5868,0.38552,-0.021055,-0.90343,0.29589,0.44779,0.5046,0.39687,0.018675,0.90697,773.11,-791.02,-2014.5,1
0.98145,2.3502,2.5692,-3.3834,-4.0241,-3.9617,-0.23518,0.0023744,-0.70902,-0.34968,-0.12908,-0.93504,0.22304,0.38049,0.49585,0.35237,0.13116,0.79938,-807.36,8.1513,-2434.1,1
1.7705,1.2213,0.57272,-0.77984,-3.1293,-3.9617,0.25231,-0.20119,-0.65357,0.39358,-0.043758,-0.90281,0.24961,0.38444,0.45448,0.39639,0.012085,0.82382,866.19,-690.67,-2243.7,1
0.67494,2.5158,0.77156,-1.3233,-1.3944,-3.9617,-0.26299,0.14922,-0.64463,-0.42133,-0.010801,-0.91111,0.25265,0.36885,0.47563,0.42377,0.013487,0.80783,-902.85,512.26,-2213,1
1.308,0.83927,0.43918,-0.79998,-3.2116,-3.9617,0.23393,-0.2888,-0.5706,0.39968,-0.05389,-0.89903,0.25052,0.44124,0.4782,0.40225,0.38872,0.86459,803.09,-991.44,-1958.9,1
0.93506,3.9754,4.0378,-4.0444,-3.3222,-0.56384,-0.38793,-0.21836,0.54362,-0.57904,-0.068293,0.81758,0.36217,0.4859,0.47477,0.58405,0.023954,0.82308,-1331.8,-749.61,1866.2,1
0.51345,3.3793,4.0378,-4.0444,-2.9367,-0.76403,-0.47981,-0.1379,0.48336,-0.66949,0.06427,0.73311,0.38153,0.4968,0.44576,0.5565,0.069397,0.74361,-1647.2,-473.41,1659.4,1
0.59841,2.032,4.0378,-4.0444,-1.7687,-0.8983,-0.55323,-0.1009,0.41332,-0.77423,0.086487,0.61117,0.41554,0.47633,0.37346,0.70923,0.097227,0.62618,-1899.2,-346.39,1418.9,1
0.066199,0.9899,0.13731,-0.14253,0,0,-0.0090202,0.8193,0.075916,-0.005455,0.94681,0.085797,0.022497,0.32442,0.032076,0.016195,0.0076893,0.017943,-30.966,2812.7,260.62,0
0.26175,1.0653,0.29746,-0.019979,0,-0.1222,0.078069,0.81308,0.091085,0.086339,0.94009,0.099835,0.040959,0.32225,0.041809,0.028228,0.01074,0.020202,268.01,2791.3,312.69,0
0.08695,1.0381,0.39316,-0.23384,0,-0.06654,-0.063742,0.81637,0.093679,-0.071737,0.94388,0.10569,0.035791,0.32326,0.041193,0.014434,0.0054924,0.013672,-218.83,2802.6,321.6,0
0.24283,1.2634,0.44882,-0.22053,0,-0.14283,0.021878,0.82008,0.062666,0.027625,0.94815,0.068465,0.058187,0.32671,0.058401,0.036903,0.029205,0.073118,75.107,2815.3,215.13,0
0.17459,1.154,0.28782,-0.28926,0,-0.16041,-0.10205,0.81461,0.080355,-0.11727,0.9429,0.083722,0.057991,0.32409,0.050903,0.030027,0.011413,0.028198,-350.35,2796.6,275.86,0
0.030189,1.1629,0.29258,-0.38117,0,-0.24561,-0.13395,0.81107,0.071949,-0.15352,0.93826,0.072126,0.071523,0.32301,0.0619,0.051269,0.020141,0.062773,-459.86,2784.4,247,0
